wavelength_nm,median_reflectance
605.9040590405905,0.9791313962690207
608.1180811808118,0.9790691206668961
610.3321033210332,0.9801090216020799
612.5461254612546,0.9798846885560677
614.7601476014761,0.9787294889120021
616.9741697416974,0.9800161180245034
619.1881918819188,0.9793497991515121
621.4022140221402,0.9793414596491526
623.6162361623617,0.9798989478945699
625.830258302583,0.9790216144988519
628.0442804428044,0.9789634978308942
630.2583025830259,0.9784266542711246
632.4723247232473,0.9786444983864209
634.6863468634687,0.97958014831496
636.90036900369,0.9795774135764125
639.1143911439115,0.9799096309883006
641.3284132841329,0.9800486322145152
643.5424354243543,0.9786533693501075
645.7564575645756,0.9797817030519916
647.9704797047971,0.9786054383864982
650.1845018450185,0.9787728057733356
652.3985239852399,0.9792949564167164
654.6125461254612,0.9795368150355369
656.8265682656827,0.9786692301080477
659.0405904059041,0.9783974100937805
661.2546125461255,0.9787673143572881
663.4686346863468,0.9786474626313326
665.6826568265683,0.9782002466124534
667.8966789667898,0.979219983178165
670.1107011070111,0.9785364177090191
672.3247232472324,0.9783906825569305
674.5387453874539,0.9784273505971842
676.7527675276754,0.9795219357894238
678.9667896678967,0.978931957357641
681.180811808118,0.9784418442990458
683.3948339483395,0.9783363356796345
685.608856088561,0.9793410106834864
687.8228782287823,0.9787862032388283
690.0369003690037,0.9796117162065886
692.2509225092251,0.9789453689236968
694.4649446494466,0.9794755799437233
696.6789667896679,0.979420095367356
698.8929889298893,0.9794512420844451
701.1070110701107,0.9790130321672607
703.3210332103322,0.9796181015152453
705.5350553505535,0.9788543593363765
707.7490774907749,0.979694833078526
709.9630996309963,0.9794258194461171
712.1771217712178,0.9803000661492884
714.3911439114391,0.9796630726976862
716.6051660516605,0.9799677421168415
718.819188191882,0.9796241604961636
721.0332103321034,0.9797613918260785
723.2472324723248,0.980137492492357
725.4612546125461,0.9806864397557776
727.6752767527676,0.9801117677459145
729.889298892989,0.9807212792411839
732.1033210332104,0.9795775138921824
734.3173431734317,0.9805027256627322
