wavelength_nm,median_reflectance
2249.1289198606273,0.992227131047249
2254.3554006968643,0.9923068874042341
2259.5818815331013,0.9921564432188053
2264.808362369338,0.9921911807159324
2270.034843205575,0.9918934187411798
2275.261324041812,0.9921224455784785
2280.487804878049,0.9914698975072676
2285.7142857142853,0.9919138491117279
2290.9407665505223,0.9920237637546807
2296.1672473867593,0.9925042871650827
2301.3937282229963,0.9912215877170247
2306.6202090592333,0.9918336513498806
2311.8466898954703,0.9906567682486384
2317.0731707317073,0.9932733756660116
2322.2996515679442,0.9939060250206597
2327.526132404181,0.9929477370592998
2332.752613240418,0.9926640085587022
2337.979094076655,0.9936730433416329
2343.205574912892,0.9938051776723864
2348.432055749129,0.9937911285995157
2353.6585365853657,0.9931328593623028
2358.8850174216027,0.9926634590462132
2364.1114982578397,0.9937844088033517
2369.3379790940767,0.9944993511643653
2374.564459930313,0.9966549474350168
2379.79094076655,0.9963590108345105
2385.017421602787,0.994124501078193
2390.243902439024,0.9926429888867917
2395.470383275261,0.9919808864985242
2400.696864111498,0.9928955936844968
2405.923344947735,0.9920072384428607
2411.149825783972,0.993826280688903
2416.376306620209,0.9925295303984507
2421.602787456446,0.9983720814333242
2426.829268292683,0.9891829244017308
2432.05574912892,0.9972526433732781
2437.2822299651566,1.00217016816751
2442.5087108013936,0.993932434278372
2447.7351916376306,0.9955572869929493
2452.9616724738676,1.0158337782536113
2458.1881533101046,0.9987376247596375
2463.414634146341,0.9993122295577328
2468.641114982578,0.9989554861276441
2473.867595818815,1.0003521152485055
2479.094076655052,1.0009478207892861
2484.320557491289,1.0019440461063287
2489.547038327526,1.002095106387664
2494.773519163763,0.99990709663024
2500.0,1.001838408769162
